Acc_X_lf,Acc_Y_lf,Acc_Z_lf,Acc_X_rf,Acc_Y_rf,Acc_Z_rf
8.331601143,4.161615372,-1.773815513,10.018116,-0.739180326,0.607865036
8.420441628,4.227838039,-1.974423528,10.66497612,-0.273552597,0.045958545
8.562360764,4.25206852,-1.881603956,10.70672894,-0.591695249,-0.377634019
8.271917343,4.725664139,-1.927101135,10.38903999,-0.811175644,-0.528761327
8.466877937,5.167609215,-2.272685051,9.88065815,-1.382917285,-0.853431761
8.568609238,5.427800655,-2.047838926,9.198738098,-2.416005135,-1.292906165
8.48730278,5.701683521,-2.093280554,8.564385414,-3.403643847,-1.772111773
8.235911369,5.891723156,-2.001451254,8.19262886,-4.276100636,-2.062000036
8.042534828,6.048083305,-1.827303529,8.479608536,-4.170809746,-1.946228147
7.892266273,6.091112137,-1.700670123,9.336543083,-2.205775976,-0.55082339
7.81327486,5.917361736,-1.714323521,10.62987041,0.436176628,1.274398565
7.72426939,5.701560974,-1.716169477,11.3133316,1.124143004,2.126794815
7.672459602,5.535775185,-1.829062581,11.13031769,0.239448234,1.844214082
7.846300602,5.503067493,-2.002795696,10.31278133,-0.929434478,1.325413346
8.061015129,5.624031544,-2.064749002,9.594889641,-2.025638342,0.972681344
8.284274101,5.816417694,-2.103721619,9.075854301,-2.387130499,0.814522266
8.457706451,5.993578434,-2.209580183,8.831364632,-2.236495972,0.513827801
8.560250282,6.087339401,-2.30615592,8.688836098,-2.28538084,0.159568936
8.615597725,6.05303812,-2.34844923,8.657100677,-2.337161541,0.055464339
8.678585052,5.987848759,-2.251248598,8.864163399,-1.966564775,0.22089918
8.661478996,5.771479607,-2.123350382,9.321338654,-1.550242305,0.280866325
8.50776577,5.844493866,-2.126510859,10.01732635,-1.118177414,0.003191658
8.728588104,5.538276196,-1.977799892,10.88443565,-0.366251528,-0.461741507
8.4951334,5.359600544,-2.009814262,11.46461868,-0.204931945,-0.403954834
8.513943672,5.348218441,-1.994486928,11.07149315,-0.329114348,-0.482989609
8.747112274,5.41258955,-1.818035364,10.24122715,-1.138711929,-0.401909113
9.020310402,5.568934441,-1.647788048,9.461159706,-1.813996911,-0.172839582
8.985286713,5.532989979,-1.512707949,9.35276413,-1.95498836,0.097842805
8.807271004,5.449876308,-1.477855682,9.406770706,-1.595870733,0.389118969
8.547348022,5.26029253,-1.505287766,9.364183426,-1.536777258,0.216505036
8.328018188,5.05184269,-1.49487865,9.307262421,-1.98085618,-0.145264611
8.287478447,4.891209602,-1.480793357,9.280012131,-2.162941694,-0.27176109
8.273220062,4.806346416,-1.390703678,9.578839302,-1.787022591,0.150727183
8.274090767,4.926186085,-1.317463636,9.822728157,-1.556307077,0.323055774
8.325192451,5.210175514,-1.348272562,10.15186787,-1.156815886,0.770602882
8.319862366,5.305421352,-1.403481364,10.053936,-0.645468771,1.246142626
7.935832977,5.501169205,-1.367794037,9.740237236,-0.616701365,1.258585095
7.961898804,5.715477943,-1.350046039,9.496809959,-0.836150289,1.056475282
8.071973801,5.995132446,-1.345400691,9.548418999,-1.067754745,0.431604058
8.227246284,6.220527172,-1.377454877,9.637757301,-1.407887578,-0.202316612
8.422708511,6.176747799,-1.249955058,9.70906353,-1.649038792,-0.572089493
8.244260788,5.760462761,-1.005097032,9.697793961,-1.571000934,-0.582711935
8.055653572,5.460792065,-1.031308055,9.613478661,-1.447386861,-0.727583885
8.087984085,5.503665447,-0.989323854,9.758255005,-1.426625252,-0.57311064
8.293768883,5.827157974,-0.760337532,9.801896095,-1.35219264,0.336853921
8.425539017,6.203595638,-0.709450483,9.642612457,-0.833209693,0.6853441
8.340619087,6.289200306,-0.589751422,9.546312332,-1.121338487,0.072660655
8.117107391,6.036989689,-0.735124886,9.990431786,-1.094851851,0.807053924
7.95715332,5.64972496,-1.007653952,9.653862953,-0.883460045,0.936959982
7.779597282,5.28793335,-1.273405552,9.805549622,-0.760547698,0.916940689
7.67484808,4.619458199,-1.31112051,9.668252945,-1.110044837,0.278939158
7.223007679,3.996140242,-1.278390765,9.491193771,-1.519335747,-0.51916039
7.353116035,3.859655142,-1.340117097,9.47678566,-2.0521667,-1.315971136
7.945462227,3.976233244,-0.877035737,9.70049572,-2.155703306,-1.137922406
8.779585838,4.191797733,0.065498866,9.761833191,-1.632815242,-0.17072621
9.264044762,4.68239069,-0.178827673,9.367773056,-0.760773957,0.048841748
9.645870209,5.024113178,-0.687826335,9.713216782,-1.479754686,-0.266681612
9.537005424,5.290254593,-0.829146504,9.705714226,-1.060587883,0.972418129
9.170466423,5.67609787,-1.036055207,9.570026398,-0.894521534,1.039928913
8.952926636,4.994321823,-1.29236722,9.460481644,-0.687956095,1.075417161
8.627988815,3.723033428,-1.152927876,9.391892433,-0.8804847,0.576463759
8.383410454,2.394506454,-0.701809943,9.510170937,-1.103879213,-0.057107419
8.469406128,1.591480017,-0.411783725,9.620731354,-1.142043829,-0.419838428
8.634515762,1.293880224,-0.319187164,9.625476837,-1.224892974,-0.537310719
8.841838837,1.277602196,-0.303390205,9.802601814,-1.236712694,-0.438793182
9.003341675,1.489668846,-0.222560436,10.01929855,-0.864264071,0.174188092
8.999668121,1.836277127,-0.228047296,10.01278973,-0.507504702,0.764868319
9.144566536,1.793913126,0.241067469,9.821725845,-0.126474127,1.27294445
8.940887451,1.517665029,0.444933474,9.620981216,-0.172639668,1.558487058
8.453653336,0.942516267,0.526985645,9.524472237,-0.159010902,1.568279862
7.990933895,0.543699622,0.349534571,9.391413689,0.094283745,1.129901648
7.810913086,0.546542645,-0.038760491,9.435795784,-0.183120817,0.800711691
8.142445564,0.815258682,-0.179199561,9.611950874,-0.287396491,0.110512979
8.749902725,1.519672036,-0.537551105,9.840517998,-0.31415993,-0.24687849
9.267222404,2.069206953,-0.834974527,9.90910244,-0.35474807,-0.209906638
9.168684959,3.307547092,-0.917813838,10.05022812,-0.304628402,0.491420537
9.376885414,4.382946968,-0.206754982,9.974740028,-0.40407607,0.877120852
8.517301559,4.613179684,-0.176351711,9.771902084,-0.282292753,0.875375152
7.82626009,3.587455034,-0.539329529,9.46706295,0.173586786,0.89069736
7.822812557,2.826899529,-0.689756334,9.509545326,0.397863686,1.334014654
8.131004333,3.087815523,-1.099353552,9.362904549,0.830883086,1.046114326
8.324353218,3.796658278,-1.097259283,9.677144051,0.97642082,0.217995912
8.458335876,4.493161678,-0.881192446,9.705260277,0.92738837,-0.642595768
8.585903168,4.79626894,-0.729621649,9.85375309,0.802322268,-0.711636722
7.897415638,3.957312107,-0.247255057,10.1867218,-0.2444316,-1.068487763
7.139417171,3.242296219,-0.644684017,9.91827774,-0.443098038,-1.671448946
7.47896862,3.560148478,-1.119665742,9.745033264,-0.066489443,-1.922620058
8.187949181,4.468675137,-0.665271878,9.756065369,0.38947314,-0.965329051
8.859045982,5.602505684,0.184480846,9.63192749,0.70651263,0.375929564
9.370617867,6.942094803,0.780079067,9.467424393,1.284557819,0.435854703
9.859051704,8.147834778,0.945468128,9.459177971,1.275378346,-0.153818592
10.2033453,8.428632736,1.03063345,9.67184639,0.859606206,-0.395126939
9.74840641,6.804197788,1.077849746,9.924546242,0.465620428,-0.580447018
8.914890289,4.51848793,1.075398922,10.20420551,0.259109557,-0.622109056
9.021934509,4.215420246,0.772173584,10.1210022,0.45663479,-0.422773153
9.257279396,4.284109592,1.62962532,9.947868347,1.262035847,-0.182829767
9.559111595,4.551963329,1.611145139,9.478145599,1.781645179,0.413951814
10.07217121,4.278659344,1.478063941,9.227556229,1.907993674,0.619487941
10.20234966,3.436201572,1.490118742,9.359881401,2.352540493,0.997752845
10.36864662,3.264729738,1.560024023,9.394536972,1.498170018,0.084081478
10.32499313,3.426519394,1.339261651,9.482788086,0.791529775,-0.833438814
9.965382576,2.875333071,0.960607827,9.787604332,-0.681658804,-1.715323091
9.345256805,2.262265444,0.851301014,9.90306282,-1.35737133,-1.784209967
9.042253494,1.952297449,0.520566821,9.885566711,-1.15139389,-0.653542221
9.001918793,0.716292024,0.501100123,9.32784462,0.166657478,0.046384383
9.395432472,-0.333341509,1.171923399,9.44899559,1.24815011,-0.423851907
10.11911297,-0.106331028,1.444677353,9.403630257,0.842037916,-1.879471064
10.9413805,0.704418182,1.163804889,9.623301506,-0.063484915,-3.042476892
11.56137657,0.914673924,0.014419127,9.921794891,-1.2897892,-3.683880091
11.82370377,1.050755143,-1.256392956,10.23360157,-1.326703787,-3.455657721
11.45048332,1.909681439,-2.109799147,10.1317749,-0.45559901,-2.487961769
10.85007572,2.406008244,-2.25466156,9.469740868,-0.084774859,-0.91657728
10.46188545,2.50895977,-1.652314901,9.609687805,0.045009714,0.098833017
10.03319073,2.798540831,-0.337254554,10.19596195,-0.786338508,0.282094508
9.342679977,2.562832594,1.042609692,11.03010368,-0.185043409,1.141281605
8.863892555,2.757449627,1.605941176,12.32899094,0.210371926,1.866002083
8.631144524,3.500441551,2.363622427,13.56100368,1.660755634,2.297312021
8.445877075,4.149253845,2.687796831,13.49019527,0.872507095,0.958757162
8.131588936,4.47277689,2.773656368,13.5468998,1.818805099,0.774596095
8.020064354,4.560727596,2.15389514,15.56342411,4.418471813,2.83919692
8.357180595,4.525723934,1.178806305,14.35877228,-4.50970602,2.909373283
9.010649681,4.172660351,0.531955361,12.44426823,-6.098511696,0.617837608
9.542126656,3.270022631,0.532648802,11.41173267,-4.41841507,-1.874112964
9.996003151,2.90119791,0.543860734,11.33887196,-3.691806078,-1.014339805
10.41058826,2.884777308,0.233371034,11.42428303,-3.059206009,0.037325256
10.71709919,2.506975651,0.01680005,11.24812126,-2.445926666,-0.228362858
10.80119705,2.337287426,0.222068191,11.28152561,-2.670606613,-1.17817831
10.70062256,2.097905159,0.437535346,11.63662338,-4.090023994,-1.837808371
10.48313713,2.523324013,0.389639705,11.89028454,-6.393897057,-3.418571711
10.10541821,3.151399851,0.045503758,12.18907928,-6.094991207,-4.200119495
